562,36,1
562,37,154
562,10,0
562,7,111
563,251,113
563,36,1
563,37,155
563,6,114
564,43,3
564,250,115
564,10,254
566,10,0
566,7,112
567,250,116
567,10,254
567,8,36
567,9,36
567,6,115
567,8,35
568,251,114
568,10,252
568,17,4
569,10,254
569,17,17
569,7,113
569,8,36
570,42,221
570,250,115
570,251,113
570,24,142
570,36,1
570,37,159
570,10,252
570,17,16
570,42,220
570,8,35
570,6,116
571,42,219
571,36,1
571,37,160
571,250,114
571,251,112
571,10,254
571,17,17
571,42,222
571,43,15
572,42,218
571,8,36
571,250,115
571,10,252
571,17,16
571,42,222
572,42,218
572,250,116
572,251,113
572,10,254
572,42,222
572,17,17
572,8,35
573,42,220
573,250,118
573,251,114
573,42,222
573,10,0
574,43,19
574,250,120
574,251,116
574,7,114
575,250,121
575,251,117
575,10,2
576,8,36
576,10,254
576,8,35
576,6,117
577,250,122
577,251,118
577,43,3
577,24,138
577,36,1
577,37,163
577,10,2
578,250,123
578,251,119
578,36,1
578,37,164
578,8,36
578,7,115
579,6,118
579,250,124
579,251,120
579,10,252
580,251,121
580,10,254
580,6,119
580,7,116
581,250,123
581,251,120
581,10,250
582,250,122
582,251,119
582,10,252
583,250,121
583,251,118
583,6,120
583,17,4
583,7,117
584,42,221
584,42,222
584,43,4
584,10,250
585,24,134
585,36,1
585,37,168
585,10,254
586,6,121
586,10,252
587,7,118
587,10,254
588,43,3
588,250,122
588,251,119
588,6,122
589,38,54
589,26,0
589,68,0
589,250,123
590,7,119
590,36,1
590,37,169
590,10,0
591,8,35
591,10,8
592,250,122
592,251,118
592,10,6
593,24,130
593,36,1
593,37,174
593,10,8
594,8,36
594,10,4
595,250,123
595,251,119
596,250,122
596,10,252
598,10,244
598,7,118
599,10,248
599,7,119
600,10,246
600,36,1
600,37,175
600,251,118
601,10,252
601,16,166
601,36,0
601,37,168
601,250,121
602,24,124
602,36,0
602,37,167
602,10,250
603,10,2
603,250,120
603,251,117
604,10,0
604,7,118
605,10,2
605,250,119
605,251,116
606,6,121
607,10,0
607,39,122
608,251,115
609,10,2
609,7,117
610,250,118
610,24,118
610,36,0
610,37,166
611,6,120
611,10,0
611,39,123
612,10,2
614,7,116
615,251,114
615,10,254
615,6,119
616,250,117
616,14,165
616,10,0
617,250,115
617,251,112
617,10,254
617,7,115
617,6,118
618,250,114
618,251,111
618,24,112
618,10,2
618,42,221
618,17,21
619,42,218
619,251,110
619,42,222
619,7,114
620,43,10
620,250,113
620,6,117
620,10,0
621,250,114
622,251,111
622,7,113
622,10,2
623,250,115
623,6,116
623,39,122
624,43,3
624,251,112
624,10,252
626,250,116
626,24,106
626,7,112
627,251,113
627,39,123
627,10,2
628,42,221
628,8,37
628,9,37
628,250,117
628,42,222
628,10,250
628,8,36
629,6,115
629,251,114
629,10,254
630,8,37
630,10,250
630,12,27
631,43,4
631,12,28
631,250,116
631,251,113
631,10,248
631,12,27
632,12,28
632,250,115
632,251,112
632,10,250
632,12,27
633,12,28
633,10,242
633,12,27
634,43,3
634,24,100
634,10,250
634,17,4
635,42,220
635,12,28
635,42,222
635,250,114
635,251,111
635,10,246
635,12,27
635,250,113
635,251,110
635,10,250
635,8,38
635,9,38
636,10,248
637,43,4
637,251,111
638,10,246
639,250,114
639,251,112
640,8,39
640,43,3
640,9,39
640,250,113
640,251,111
640,10,242
641,250,114
641,24,94
641,10,244
642,39,122
642,10,246
643,251,110
643,6,114
643,10,248
644,8,38
644,251,111
644,7,111
645,10,0
646,10,254
646,8,39
646,250,115
646,39,123
647,10,252
647,251,112
649,10,254
649,38,51
649,26,0
650,68,0
650,250,114
650,251,111
650,24,88
650,10,250
650,17,17
650,42,219
650,39,122
650,250,113
650,251,110
651,42,222
651,17,16
651,16,123
651,36,0
651,37,134
651,42,219
651,43,8
651,250,111
651,251,108
652,42,220
652,10,248
652,17,17
652,250,112
653,42,219
653,10,0
653,17,16
653,42,218
653,250,113
654,42,222
654,251,109
654,17,17
654,42,218
655,42,221
655,43,24
655,250,115
655,251,111
655,17,16
655,42,220
656,250,117
656,251,113
656,10,4
656,42,222
657,10,254
658,251,114
658,24,82
658,36,0
658,37,126
658,10,0
658,43,9
658,6,115
659,250,118
659,251,116
659,10,254
660,7,112
661,36,0
661,37,124
661,250,117
661,10,0
662,43,3
662,250,116
662,251,114
662,10,254
663,250,115
663,251,113
663,10,0
664,8,40
665,9,40
665,10,252
666,8,39
666,24,76
666,36,0
666,37,123
666,10,254
666,17,17
667,42,218
667,8,40
667,250,114
667,251,112
667,10,250
667,42,222
667,17,8
667,7,113
668,42,220
668,6,116
668,251,111
668,42,222
668,17,9
669,42,218
669,43,14
669,42,220
669,17,8
669,16,99
669,36,0
669,37,105
670,42,222
670,8,39
670,13,173
670,10,0
670,17,9
670,8,40
671,42,220
671,8,39
671,36,0
671,37,101
671,250,115
671,42,222
671,10,2
671,17,8
672,42,219
672,250,116
672,251,112
672,42,222
672,43,11
672,10,6
673,250,117
673,251,114
673,10,10
674,8,38
674,250,118
674,251,115
674,24,71
674,36,0
674,37,100
674,10,12
675,251,114
675,10,18
676,43,3
676,250,117
676,10,10
677,250,116
677,251,112
677,10,14
678,7,112
678,250,115
678,251,111
678,10,8
679,6,115
679,250,114
679,251,110
679,10,4
680,14,164
681,36,0
681,37,99
681,10,2
682,250,113
682,24,67
682,10,6
682,17,21
682,8,37
683,42,220
683,8,38
683,42,218
683,43,7
683,251,109
683,10,4
683,17,20
684,42,221
684,8,37
684,42,218
684,10,6
684,17,21
685,42,222
685,42,218
685,250,114
685,251,110
685,10,8
685,17,20
685,16,82
685,36,0
685,37,86
685,7,111
686,42,219
686,10,6
686,17,21
687,42,220
687,43,26
687,42,218
687,10,8
687,17,20
688,42,222
688,42,218
688,10,10
689,42,221
689,8,36
689,42,222
689,10,12
690,43,17
690,24,63
690,36,0
690,37,83
691,10,14
691,6,114
691,36,0
691,37,82
691,251,111
692,7,110
692,251,110
693,10,16
693,250,113
693,251,109
694,43,3
694,10,14
694,8,35
694,250,112
695,10,12
695,250,111
695,251,108
696,10,10
696,6,113
696,250,110
696,251,106
697,10,6
697,7,109
698,10,8
698,250,109
699,24,60
699,10,6
699,17,29
699,42,218
699,251,105
699,10,8
699,17,28
699,42,220
699,6,112
699,250,110
699,251,106
700,42,218
700,43,21
700,10,4
700,17,29
700,7,108
700,42,220
701,42,219
701,10,8
701,17,28
701,8,34
701,42,218
702,250,112
702,251,108
702,10,10
702,17,29
702,8,35
703,250,114
703,251,110
703,10,6
703,17,28
703,16,122
703,36,0
703,37,112
703,42,220
703,43,35
703,8,34
704,42,218
704,250,115
704,251,111
704,10,10
704,42,220
705,42,222
705,250,116
705,251,112
705,10,6
706,251,113
706,24,57
706,36,0
706,37,120
707,251,112
707,7,109
707,10,4
707,43,9
708,250,115
708,13,172
708,10,2
708,6,113
709,250,114
709,251,111
709,10,4
710,38,53
710,26,0
710,68,0
710,251,110
711,43,3
711,36,0
711,37,122
711,250,113
711,251,109
712,250,112
712,251,108
712,10,8
713,250,111
713,10,6
714,251,107
714,24,56
714,17,29
714,8,33
715,42,218
715,250,110
715,10,10
715,17,28
716,250,111
716,251,106
716,10,6
716,17,29
717,42,220
717,250,112
717,251,107
717,17,28
718,42,218
718,43,34
718,250,113
718,251,108
718,42,219
718,10,8
718,17,29
719,42,218
719,251,109
719,10,6
719,17,28
720,250,114
720,251,110
720,10,4
721,42,221
721,250,115
721,251,111
721,43,29
721,10,2
721,16,254
721,36,0
721,37,221
722,42,222
722,250,116
722,251,112
722,24,55
722,36,0
722,37,246
723,250,117
723,251,113
723,36,0
723,37,252
724,250,116
724,251,112
724,10,254
725,43,3
725,10,2
725,36,0
725,37,254
726,10,4
727,6,114
728,7,110
728,250,115
728,251,111
729,250,114
729,251,110
729,10,2
730,8,32
730,24,55
730,10,6
730,17,17
731,42,220
731,8,33
731,42,219
731,10,2
731,17,28
732,42,222
732,43,10
732,6,115
732,42,218
732,250,115
732,17,29
733,7,111
733,250,116
733,251,111
733,10,0
733,17,28
734,42,219
734,42,218
734,250,117
734,251,112
734,17,29
735,42,220
735,42,218
735,10,2
735,17,28
736,42,219
736,43,37
736,6,116
736,42,218
736,10,254
737,42,221
737,250,118
738,7,112
738,250,120
738,251,115
738,24,56
739,42,222
739,10,0
739,43,15
739,250,121
739,251,116
739,13,171
740,10,254
740,6,117
740,250,122
740,251,117
741,10,0
741,250,126
741,251,122
741,7,113
742,10,252
742,6,118
742,250,125
742,251,121
743,43,3
743,10,250
743,7,114
743,250,123
743,251,120
744,10,254
744,6,119
744,250,122
744,251,117
745,10,248
745,8,34
745,8,33
745,250,121
745,251,116
746,10,250
746,7,115
746,6,120
746,8,34
746,250,122
746,251,117
747,24,58
747,10,246
747,39,121
747,250,124
747,251,118
748,10,248
748,7,116
748,6,121
748,250,125
749,42,221
749,251,119
749,42,222
750,43,4
750,250,126
750,251,120
750,6,122
750,10,244
750,7,117
751,250,127
751,251,121
751,10,246
751,39,122
751,8,35
751,6,123
752,7,118
752,10,244
753,251,122
753,6,124
753,43,3
753,7,119
755,250,128
755,24,60
755,39,121
755,10,246
755,6,125
755,7,120
757,10,248
757,6,126
758,10,250
759,8,36
760,250,129
760,251,123
760,7,121
761,10,248
761,6,127
763,7,122
763,24,62
763,10,250
764,6,128
763,10,246
764,10,248
765,8,37
766,8,36
766,251,124
766,7,123
766,10,250
766,8,37
767,250,130
767,251,123
767,6,129
768,10,246
769,250,129
769,10,252
769,8,36
770,8,37
770,38,55
770,26,0
770,68,0
770,39,122
770,24,65
770,10,250
772,250,130
772,10,252
773,10,250
774,251,124
774,39,121
774,10,254
775,251,123
775,10,252
776,10,254
777,6,130
778,251,124
778,24,67
778,10,252
779,10,0
779,16,163
779,36,0
779,37,186
780,8,38
780,10,250
781,8,37
781,36,0
781,37,169
781,251,123
781,10,252
782,8,38
782,250,129
782,10,250
783,250,128
783,251,122
784,10,252
784,8,37
784,10,254
785,8,38
785,10,252
786,6,129
786,24,70
786,36,0
786,37,165
786,10,0
787,10,254
788,10,252
789,250,129
789,251,123
789,10,254
790,250,127
790,251,121
790,10,250
791,36,0
791,37,164
791,250,125
791,251,120
792,7,122
792,250,124
792,251,119
792,6,128
793,250,123
793,251,117
794,14,163
795,24,73
795,36,0
795,37,163
795,10,252
795,6,127
795,7,121
796,250,122
796,251,116
797,8,39
797,6,126
797,7,120
797,250,120
797,251,115
798,16,121
798,36,0
798,37,132
798,250,119
798,251,113
799,6,125
799,7,119
799,250,118
799,251,112
800,13,172
800,10,250
800,6,124
800,250,119
800,251,113
801,7,118
801,10,252
801,36,0
801,37,124
802,250,120
802,10,248
802,6,123
802,7,117
803,250,121
803,24,76
803,36,0
803,37,122
803,10,250
804,251,114
804,10,252
804,7,116
805,6,122
805,10,250
806,250,122
806,251,115
806,7,115
807,6,121
808,250,123
808,251,116
808,10,252
808,8,40
809,10,250
810,251,117
810,8,39
811,8,40
811,251,116
811,24,79
811,36,0
811,37,121
811,10,252
812,250,122
813,251,115
815,250,121
816,250,120
816,6,122
816,10,254
816,16,97
816,36,0
816,37,103
817,250,119
817,251,113
817,10,250
818,250,118
818,6,121
818,10,252
819,250,117
819,251,111
819,24,80
819,36,0
819,37,99
820,250,118
821,7,114
821,10,254
822,36,0
822,37,98
822,250,119
822,251,112
822,10,250
823,10,254
823,6,120
824,8,41
824,9,41
824,250,120
824,251,113
824,10,252
826,7,113
827,24,81
827,36,0
827,37,97
827,10,250
828,251,114
828,10,248
829,250,121
829,10,246
829,8,42
829,9,42
830,251,115
830,10,242
831,33,0
831,10,240
832,42,220
832,8,43
832,9,43
832,42,218
832,10,236
832,16,81
832,36,0
832,37,85
832,12,27
834,43,30
834,10,240
835,28,0
835,24,82
835,36,0
835,37,82
835,10,236
835,8,44
836,42,216
836,9,44
835,42,222
835,10,240
836,14,162
836,10,242
837,43,22
837,10,240
838,8,45
838,9,45
838,10,238
840,43,3
841,10,240
841,36,0
841,37,81
842,8,46
842,9,46
843,24,83
843,10,236
844,10,238
844,68,1
844,250,122
845,10,240
845,250,123
845,251,116
845,8,47
845,9,47
846,14,161
846,10,234
846,250,124
846,251,117
847,250,125
847,8,48
847,9,48
847,7,114
848,14,160
848,10,232
848,16,60
848,36,0
848,37,65
848,6,121
848,251,118
849,10,236
849,250,126
849,251,119
850,14,159
850,6,122
850,7,115
851,24,83
851,36,0
851,37,61
851,250,125
851,251,118
852,36,0
852,37,60
852,10,240
852,8,49
852,9,49
852,250,122
852,251,117
852,6,123
852,7,116
853,10,238
853,6,122
853,250,118
853,251,113
854,10,242
854,250,116
854,251,110
855,10,238
855,7,115
855,8,50
855,9,50
856,251,111
857,10,240
857,250,117
857,251,110
857,6,121
858,10,238
858,250,118
858,251,111
858,8,51
859,9,51
859,24,83
859,10,240
859,251,112
860,7,114
860,250,119
861,10,242
862,6,120
863,250,120
863,251,113
863,8,52
863,9,52
863,10,236
864,16,48
864,36,0
864,37,51
865,250,121
865,251,114
865,7,113
865,10,238
865,8,53
865,9,53
866,10,232
866,6,119
867,250,122
867,251,115
867,24,82
867,36,0
867,37,49
867,10,230
868,250,123
868,14,158
868,10,234
868,8,54
868,9,54
869,42,221
869,17,5
869,42,220
869,10,236
870,42,222
870,251,116
870,6,120
871,10,238
872,251,115
872,36,0
872,37,48
872,43,5
872,10,242
872,7,114
872,8,55
872,9,55
873,250,121
873,251,113
873,6,121
873,10,244
873,8,54
874,250,119
874,251,112
874,10,246
874,8,55
875,24,82
875,10,248
876,43,3
876,10,250
877,250,120
877,10,248
878,16,39
878,36,0
878,37,41
879,250,121
879,251,113
879,14,157
879,8,56
879,9,56
880,251,114
880,10,242
881,250,122
881,10,240
882,251,115
882,36,0
882,37,40
882,10,246
883,250,123
883,251,114
883,24,81
883,36,0
883,37,39
884,250,122
884,10,248
885,10,252
886,10,254
887,7,113
888,10,4
888,250,121
889,10,254
889,251,113
890,10,0
890,251,114
891,10,252
891,7,114
891,251,113
891,24,79
891,251,114
892,8,57
892,9,57
892,251,113
893,10,248
894,10,250
894,16,32
894,36,0
894,37,34
894,251,114
895,10,248
895,251,113
896,10,254
897,10,250
898,10,252
899,24,78
899,36,0
899,37,33
899,7,113
900,10,254
902,36,0
902,37,32
902,10,248
902,39,120
903,10,252
903,8,58
903,9,58
904,10,248
904,38,49
904,26,0
905,68,0
905,10,250
905,8,57
906,8,58
906,10,248
906,39,121
907,24,76
907,250,120
907,251,112
908,10,254
908,16,30
908,36,0
908,37,31
909,10,248
910,10,252
911,10,254
912,36,0
912,37,30
912,10,250
913,10,252
914,10,248
914,8,59
914,9,59
915,6,120
915,24,74
915,10,250
916,8,58
916,10,252
916,7,112
916,8,59
917,10,248
918,10,250
921,10,254
922,250,119
922,251,111
922,10,248
922,16,28
922,36,0
922,37,29
923,24,72
923,36,0
923,37,28
923,10,254
926,251,110
926,10,2
927,250,118
927,251,111
927,10,0
928,6,119
928,251,110
928,7,111
928,10,6
929,10,0
930,39,120
930,10,254
931,24,69
931,10,0
932,250,117
932,10,250
933,8,60
933,9,60
933,17,4
933,14,156
933,10,248
934,42,220
934,42,222
934,251,109
934,8,59
934,6,118
935,8,60
935,43,4
935,10,246
936,7,110
937,10,252
937,16,24
937,36,0
937,37,25
937,8,59
938,250,116
938,251,108
939,43,3
939,10,0
940,24,66
940,36,0
940,37,24
940,10,2
940,6,117
940,250,115
941,10,0
941,8,60
941,7,109
941,250,114
941,251,106
942,10,2
942,250,113
942,251,105
942,8,59
943,6,116
943,251,106
944,10,0
944,7,108
944,8,60
945,10,254
946,10,252
947,6,115
947,10,254
947,250,114
948,14,155
948,24,63
948,7,107
949,10,252
949,16,23
949,36,0
949,37,23
949,17,21
950,14,154
950,42,218
950,17,8
951,42,220
951,10,254
951,42,219
951,6,114
952,42,222
952,17,9
952,10,0
952,42,220
953,42,222
953,17,8
953,10,252
953,42,220
953,43,17
953,7,106
954,42,222
954,17,9
954,10,2
954,42,218
954,8,59
954,250,113
955,42,222
955,8,60
955,17,8
955,42,220
955,250,112
955,251,105
956,42,222
955,24,59
955,10,0
955,6,113
955,250,111
956,43,10
956,10,2
956,8,59
957,251,104
957,10,4
957,8,60
958,250,110
959,250,111
959,43,3
959,10,0
959,7,105
959,8,59
960,250,112
960,251,105
960,10,2
960,16,22
960,36,0
960,37,22
961,250,113
961,251,106
961,8,60
961,8,59
962,250,112
962,251,105
963,250,110
963,251,103
963,6,112
963,8,60
963,13,171
963,24,56
963,10,254
965,38,54
965,26,0
965,68,0
965,17,25
965,42,221
965,10,0
966,42,218
966,17,16
966,42,220
966,43,12
966,10,252
966,6,111
967,42,218
967,251,102
967,7,104
967,17,17
967,42,222
968,42,220
968,251,103
968,17,16
968,10,250
969,42,218
969,250,111
969,251,104
969,17,17
969,42,222
969,10,252
970,42,218
970,43,23
970,17,16
970,42,222
971,42,218
971,250,113
971,251,105
971,42,221
971,24,54
971,10,250
972,42,222
972,250,114
972,251,107
972,10,0
973,250,116
973,251,109
973,10,254
974,43,8
974,6,112
974,7,105
974,251,110
974,8,61
974,9,61
974,10,250
974,8,60
975,251,109
975,10,254
976,250,117
976,251,110
976,10,0
977,250,115
977,251,108
977,6,113
977,43,3
977,10,254
978,7,106
978,250,113
978,251,106
978,10,250
979,250,112
979,251,105
979,24,53
979,10,254
980,8,61
980,10,0
981,16,23
981,36,0
981,37,23
981,17,25
982,42,220
982,10,252
982,42,218
982,250,113
982,17,16
983,42,221
983,8,60
983,42,218
983,251,106
983,17,17
984,42,222
984,10,0
984,8,61
984,6,114
984,43,22
984,250,115
984,251,107
984,17,16
984,7,107
985,42,218
985,10,252
985,42,220
985,250,116
985,251,108
985,17,17
986,10,250
986,42,218
986,250,117
986,251,109
986,17,16
987,42,222
987,10,254
987,6,115
987,42,218
987,250,118
987,251,110
988,42,222
988,43,19
988,24,53
988,7,108
988,250,120
988,251,113
989,10,252
989,250,121
989,251,114
990,42,221
990,10,248
990,6,116
990,42,222
990,250,122
990,251,116
991,10,250
991,7,109
991,43,4
991,250,123
992,10,254
993,6,117
993,10,250
993,16,20
993,36,0
993,37,21
993,7,110
993,250,122
994,250,121
994,251,115
995,43,3
995,6,118
995,10,252
995,8,62
995,9,62
995,7,111
995,250,120
995,251,113
996,24,53
996,36,0
996,37,20
996,8,61
996,250,118
996,251,111
997,10,2
997,6,119
997,250,117
997,251,110
997,7,112
998,8,62
998,17,9
998,10,252
998,42,219
998,43,6
998,8,61
999,42,222
999,17,4
999,10,0
999,42,220
1000,42,222
1000,17,5
1000,10,2
1000,250,118
1001,17,4
1001,10,0
1001,42,221
1001,8,62
1001,6,120
1001,250,119
1001,251,111
1002,42,222
1002,8,61
1002,17,5
1002,10,2
1002,7,113
1002,42,220
1002,43,7
1002,39,119
1002,250,120
1002,251,112
1003,42,222
1003,17,4
1003,10,254
1003,42,220
1003,250,121
1003,251,113
1004,42,222
1004,24,52
1004,10,2
1005,16,19
1005,36,0
1005,37,19
1006,43,6
1006,251,114
1006,10,0
1007,250,120
1007,251,113
1008,251,112
1008,7,112
1008,10,2
1009,250,119
1009,43,3
1009,10,0
1009,6,119
1010,250,118
1010,251,111
1010,10,2
1011,250,117
1011,251,110
1011,10,0
1011,7,111
1012,24,52
1012,10,2
1013,10,4
1014,251,109
1014,17,9
1014,10,2
1015,42,220
1015,17,4
1015,42,222
1015,10,6
1016,42,220
1016,250,116
1016,17,5
1016,43,7
1016,8,60
1017,42,222
1017,251,108
1017,8,61
1017,17,4
1017,42,221
1017,6,118
1018,42,222
1018,17,5
1018,10,2
1019,42,221
1019,8,60
1019,17,4
1019,42,222
1019,10,6
1020,42,220
1020,43,9
1019,7,110
1019,250,117
1019,251,109
1019,42,222
1019,24,52
1019,8,61
1020,10,2
1021,6,117
1021,8,60
1022,43,3
1022,7,109
1022,8,61
1023,250,116
1024,10,252
1025,38,46
1025,26,0
1025,68,0
1025,8,60
1025,10,0
1026,6,116
1026,250,115
1026,251,108
1026,10,4
1027,250,114
1027,251,107
1027,24,51
1027,10,0
1028,8,61
1028,250,113
1028,251,106
1028,8,60
1029,7,108
1029,17,21
1030,42,220
1030,10,4
1030,42,218
1030,250,112
1030,251,105
1030,17,8
1030,6,115
1031,42,222
1031,10,6
1031,42,220
1031,17,9
1032,42,219
1032,10,2
1032,42,222
1032,250,111
1032,251,104
1032,17,8
1033,42,220
1033,10,4
1033,7,107
1033,42,222
1033,43,18
1033,250,112
1033,17,9
1034,42,221
1034,251,105
1034,17,8
1034,6,114
1035,42,222
1035,10,2
1035,42,219
1035,250,113
1035,251,106
1036,42,222
1036,13,170
1036,24,51
1036,10,4
1036,250,114
1036,251,108
1037,43,9
1037,10,2
1037,250,115
1038,10,0
1038,251,109
1039,251,108
1040,43,3
1040,251,109
1041,10,2
1041,250,114
1041,251,108
1042,10,0
1042,6,113
1042,250,113
1042,251,107
1043,16,20
1043,36,0
1043,37,20
1043,12,28
1043,250,112
1043,251,105
1044,24,50
1044,10,2
1044,250,111
1044,7,106
1044,12,27
1045,251,104
1046,17,21
1046,10,0
1046,12,28
1046,42,218
1046,251,105
1047,42,219
1047,17,20
1047,10,254
1047,42,220
1047,43,13
1047,251,104
1048,42,222
1048,17,21
1048,42,218
1049,42,221
1049,17,20
1049,42,218
1049,12,27
1049,250,113
1049,251,105
1050,42,220
1050,12,28
1050,17,21
1050,250,114
1050,251,107
1051,42,218
1051,43,27
1051,17,20
1051,10,252
1051,7,107
1051,42,221
1052,42,222
1052,250,116
1052,251,109
1052,24,49
1052,10,0
1053,251,110
1053,10,4
1054,43,10
1055,250,117
1055,251,111
1055,6,114
1056,250,116
1056,251,110
1056,10,6
1057,8,59
1058,43,3
1059,250,115
1059,251,109
1059,8,60
1059,10,2
1059,7,108
1060,24,49
1060,10,0
1061,250,114
1061,251,108
1061,8,59
1061,10,4
1062,250,113
1062,251,107
1062,17,25
1062,10,2
1062,8,60
1063,42,218
1063,251,106
1063,17,16
1063,42,219
1063,6,115
1063,10,254
1064,42,218
1064,17,17
1064,42,220
1064,10,252
1065,42,219
1065,8,59
1065,17,16
1065,42,222
1065,43,22
1065,10,2
1065,8,60
1066,42,218
1066,250,114
1066,251,107
1066,17,17
1066,42,221
1066,10,254
1066,7,109
1067,42,218
1067,250,115
1067,251,108
1067,17,16
1067,42,221
1067,8,59
1068,42,220
1068,250,116
1068,251,110
1068,42,221
1068,24,49
1068,10,0
1068,8,60
1069,42,222
1069,43,19
1069,250,119
1069,251,113
1070,250,121
1070,251,115
1071,6,116
1071,250,122
1071,251,116
1071,10,252
1072,7,110
1072,251,117
1072,43,3
1072,10,2
1073,250,123
1073,10,254
1073,6,117
1074,250,121
1074,251,115
1074,7,111
1074,10,252
1076,6,118
1076,24,49
1076,10,250
1077,7,112
1077,8,61
1078,10,248
1078,17,5
1079,42,221
1079,10,244
1079,6,119
1079,42,222
1079,43,4
1079,250,119
1079,251,113
1079,7,113
1080,251,112
1081,14,153
1081,10,240
1081,250,118
1081,251,111
1081,6,120
1082,10,242
1082,16,21
1082,36,0
1082,37,21
1082,7,114
1082,8,62
1083,43,3
1083,250,119
1083,251,112
1084,24,50
1084,10,244
1085,10,242
1085,38,44
1085,26,0
1085,68,0
1085,250,118
1085,251,111
1086,10,246
1086,250,117
1086,251,110
1086,7,113
1087,8,63
1087,9,63
1088,6,119
1088,10,248
1089,7,112
1089,10,246
1089,250,118
1090,251,111
1090,8,64
1090,9,64
1091,10,244
1091,8,63
1092,6,118
1092,24,50
1092,10,246
1092,8,64
1092,7,111
1093,10,244
1093,16,18
1093,36,0
1093,37,19
1094,17,4
1094,42,220
1094,250,119
1095,42,222
1095,10,246
1096,43,4
1096,251,112
1097,10,252
1097,251,111
1099,10,250
1100,43,3
1100,250,118
1100,8,65
1100,9,65
1100,24,51
1100,36,0
1100,37,18
1100,10,248
1101,250,119
1101,8,64
1101,10,252
1101,8,65
1102,250,118
1102,10,250
1103,10,248
1104,10,246
1105,251,110
1105,10,252
1105,16,15
1105,36,0
1105,37,16
1106,250,117
1106,10,0
1107,10,252
1108,250,116
1108,251,109
1108,24,52
1108,36,0
1108,37,15
1108,10,0
1108,8,64
1109,10,4
1110,17,5
1110,43,4
1110,10,6
1110,7,110
1111,42,220
1111,250,115
1111,251,108
1111,17,8
1111,42,222
1111,10,4
1112,6,117
1112,17,9
1112,42,221
1112,10,6
1113,42,222
1113,17,8
1114,42,220
1114,43,13
1114,17,9
1114,42,222
1115,42,218
1115,250,114
1115,17,8
1115,42,222
1115,10,2
1115,16,14
1115,36,0
1115,37,14
1115,6,116
1115,7,109
1116,250,115
1116,24,54
1117,250,116
1117,251,109
1117,10,254
1117,8,65
1118,43,9
1118,250,117
1118,251,110
1118,10,250
1118,8,64
1119,251,111
1119,10,0
1120,8,65
1120,10,250
1121,43,3
1121,10,252
1122,250,116
1122,251,110
1122,8,64
1123,8,65
1123,250,115
1123,251,109
1124,250,114
1124,251,108
1124,24,55
1124,10,254
1125,251,107
1125,6,115
1126,10,252
1126,39,118
1126,17,17
1127,10,254
1127,42,218
1127,17,8
1128,42,219
1128,10,0
1128,42,222
1128,43,11
1128,17,9
1129,42,219
1129,10,252
1129,42,222
1129,250,115
1129,251,108
1129,17,8
1130,42,221
1130,10,254
1130,17,9
1131,42,222
1131,13,169
1131,10,0
1131,42,220
1131,250,116
1131,251,109
1131,17,8
1132,42,218
1132,43,12
1132,10,252
1132,42,222
1132,250,117
1132,251,111
1132,6,116
1133,24,57
1133,250,118
1133,251,112
1134,10,250
1134,39,119
1134,250,119
1134,251,113
1135,10,252
1135,43,6
1135,251,114
1136,10,254
1136,7,110
1136,251,113
1137,10,252
1137,8,66
1137,9,66
1138,10,250
1138,39,118
1138,250,118
1138,251,112
1138,8,65
1139,43,3
1139,10,254
1139,250,117
1139,251,111
1140,8,66
1140,250,116
1140,251,110
1140,6,117
1141,24,60
1141,10,252
1141,8,65
1141,251,109
1142,10,254
1142,8,66
1143,17,9
1143,10,252
1143,42,220
1144,42,222
1144,17,4
1144,10,0
1144,16,13
1144,36,0
1144,37,13
1144,8,65
1144,7,111
1145,8,66
1145,17,5
1145,10,254
1145,42,221
1146,42,222
1146,17,4
1146,42,220
1146,43,8
1146,33,0
1147,42,222
1147,10,0
1147,42,219
1147,8,65
1148,42,218
1147,8,66
1147,12,28
1147,10,254
1149,43,32
1149,28,0
1151,42,221
1151,14,152
1151,10,252
1152,42,222
1152,43,21
1152,10,254
1153,42,221
1153,42,222
1153,16,12
1153,36,0
1153,37,12
1155,10,0
1156,43,3
1156,24,65
1157,42,221
1158,42,222
1158,10,254
1159,10,0
1159,68,1
1160,250,115
1161,10,252
1162,10,254
1163,250,114
1163,7,110
1164,6,116
1164,8,67
1164,9,67
1164,24,69
1164,10,250
1164,8,66
1166,17,9
1166,8,67
1166,43,4
1167,42,220
1167,7,109
1167,17,4
1167,6,115
1167,10,252
1168,42,222
1168,17,5
1168,42,220
1168,10,248
1169,42,222
1169,17,4
1169,10,252
1170,43,8
1170,251,108
1170,17,5
1170,10,0
1171,42,220
1171,251,109
1171,17,4
1171,14,151
1172,42,222
1172,10,250
1172,24,72
1173,250,115
1173,43,6
1174,10,248
1174,251,110
1175,10,250
1175,250,116
1176,250,117
1176,251,111
1177,14,150
1177,10,248
1177,43,3
1177,8,68
1177,9,68
1178,10,250
1178,8,67
1178,251,112
1179,10,254
1179,7,110
1179,251,111
1180,10,0
1180,8,68
1180,250,116
1180,251,110
1181,24,75
1181,10,254
1181,8,67
1181,250,114
1181,251,109
1182,16,11
1182,36,0
1182,37,11
1182,250,113
1182,251,108
1182,17,17
1182,8,68
1183,42,221
1183,250,112
1183,42,218
1183,251,107
1183,17,8
1183,8,67
1184,42,220
1184,7,109
1184,10,2
